"","entry_name","doi","compilation_doi","curator_name","curator_organization","curator_email","modification_date_y","modification_date_m","modification_date_d","contact_name","contact_email","contact_orcid_id","bibliographical_reference","metadata_note","associated_datasets","template_version","site_name","site_lat","site_long","site_datum","site_elevation","site_note","plot_name","pro_name","pro_note","pro_lat","pro_long","pro_elevation","pro_treatment","pro_treatment_note","pro_comp","pro_reps","pro_MAT","pro_MAP","pro_usda_soil_order","pro_soil_series","pro_soil_taxon","pro_soil_taxon_sys","pro_chrono_name","pro_soil_age","pro_soil_age_note","pro_MAST","pro_MASWC","pro_land_cover","pro_lc_phenology","pro_lc_leaf_type","pro_lc_photosyn_path","pro_veg_note","pro_NPP","pro_bedrock_depth","pro_complete","pro_depth_water","pro_thaw_depth","pro_parent_material","pro_parent_chem","pro_parent_material_notes","pro_2d_position","pro_aspect","pro_aspect_deg","pro_slope","pro_slope_shape","pro_drainage_class","pro_soc","pro_soc_sigma","pro_soc_depth","pro_catchment_area","pro_permafrost","pro_thermokarst","pro_deforested","pro_water_body","pro_water_body_name","pro_graven_zone","pro_bio1","pro_bio2","pro_bio3","pro_bio4","pro_bio5","pro_bio6","pro_bio7","pro_bio8","pro_bio9","pro_bio10","pro_bio11","pro_bio12","pro_bio13","pro_bio14","pro_bio15","pro_bio16","pro_bio17","pro_bio18","pro_bio19","pro_PET","pro_SG_BD_0cm","pro_SG_BD_10cm","pro_SG_BD_30cm","pro_SG_BD_60cm","pro_SG_BD_100cm","pro_SG_BD_200cm","pro_SG_clay_0cm","pro_SG_clay_10cm","pro_SG_clay_30cm","pro_SG_clay_60cm","pro_SG_clay_100cm","pro_SG_clay_200cm","pro_SG_coarse_0cm","pro_SG_coarse_10cm","pro_SG_coarse_30cm","pro_SG_coarse_60cm","pro_SG_coarse_100cm","pro_SG_coarse_200cm","pro_SG_Cstock_0_10cm","pro_SG_Cstock_10_30cm","pro_SG_Cstock_30_60cm","pro_SG_Cstock_60_100cm","pro_SG_Cstock_100_200cm","pro_SG_orgC_0cm","pro_SG_orgC_10cm","pro_SG_orgC_30cm","pro_SG_orgC_60cm","pro_SG_orgC_100cm","pro_SG_orgC_200cm","pro_0.5_landCover_MODIS","pro_0.5_landCover","pro_0.5_MAP","pro_0.5_MAT","pro_0.5_USDA","lyr_name","lyr_obs_date_y","lyr_obs_date_m","lyr_obs_date_d","lyr_all_org_neg","lyr_top","lyr_bot","lyr_hzn","lyr_comp","lyr_igsn","lyr_note","lyr_color","lyr_color_dry","lyr_burn_ev","lyr_bd_samp","lyr_bd_tot","lyr_bd_notes","lyr_sand_tot_psa","lyr_silt_tot_psa","lyr_clay_tot_psa","lyr_coarse_tot","lyr_coarse_size_thresh","lyr_coarse_density","lyr_texture_class","lyr_bet_surface_area","lyr_ph_cacl","lyr_ph_h2o","lyr_ph","lyr_ph_method","lyr_cat_exch","lyr_base_sum","lyr_cec_sum","lyr_ca_exch","lyr_na_exch","lyr_mg_exch","lyr_k_exch","lyr_ecec","lyr_bs","lyr_c_inorg","lyr_c_org","lyr_c_tot","lyr_soc","lyr_soc_sigma","lyr_n_tot","lyr_son","lyr_c_to_n","lyr_loi","lyr_ha_fa","lyr_15n","lyr_13c","lyr_rc_lab","lyr_rc_lab_number","lyr_rc_year","lyr_14c","lyr_14c_sigma","lyr_14c_sd","lyr_fraction_modern","lyr_fraction_modern_sigma","lyr_fraction_modern_sd","lyr_mbc_method","lyr_raw_mbc","lyr_reported_mbc","lyr_p_ext","lyr_p_units","lyr_p_method","lyr_p_tot","lyr_p_stock","lyr_fe_py","lyr_al_py","lyr_fe_al_py","lyr_si_py","lyr_c_py","lyr_py_notes","lyr_fe_ox","lyr_al_ox","lyr_si_ox","lyr_c_ox","lyr_noncrystalline_ox","lyr_ox_notes","lyr_fe_hy","lyr_al_hy","lyr_si_hy","lyr_c_hy","lyr_hy_notes","lyr_fe_dith","lyr_al_dith","lyr_si_dith","lyr_dith_notes","lyr_quartz","lyr_alkali_feldspar","lyr_plag_feldspar","lyr_mica_chlorite","lyr_amphibole","lyr_pyroxine","lyr_olivine","lyr_volc_glass","lyr_kaol_halloy","lyr_smect_vermic","lyr_gibbsite","lyr_fe_oxides","lyr_imog_alloph","lyr_ferrihydrite","lyr_calcite_dolomite","lyr_zeolite","lyr_bd_samp_fill_extra","lyr_c_org_fill_extra","lyr_soc_fill_extra","lyr_14c_fill_extra","lyr_fill_notes_extra","lyr_graven_atm","lyr_dd14c","frc_name","inc_name","inc_type","inc_note","inc_obs_date_y","inc_obs_date_m","inc_obs_date_d","inc_duration","inc_duration_type","inc_analyte","inc_anaerobic","inc_temp","inc_moisture_type","inc_moisture","inc_moisture_units","inc_C_respired","inc_flux","inc_flux_units","inc_13c","inc_13c_sd","inc_rc_lab","inc_rc_lab_number","inc_rc_year","inc_14c","inc_14c_sigma","inc_14c_sd","inc_fraction_modern","inc_fraction_modern_sigma","inc_fraction_modern_sd","inc_graven_atm","inc_dd14c"
"11","Bol_2003","10.1002/jpln.200390047",NA,"Sophie von Fromm","MPI-BGC","sfromm@bgc-jena.mpg.de",2018,10,23,"T. Bolger","tom.bolger@ucd.ie",NA,"Bol R, Bolger T, Cully R, Little D, 2003, Recalcitrant soil organic materials mineralize more efficiently at higher temperatures, Journal Plant Nutrition and Soil Science, 166, 300-307",NA,NA,2018092716,"Kilkea",52.948365,-6.893018,"WGS84",140,"additional site information from Sanger et al. (1997); Coordinates only estimation from google maps",NA,"Spruce",NA,52.948365,-6.893018,NA,"control",NA,NA,NA,9.5,750,"Inceptisols",NA,"Dystric Cambisol","WRB",NA,NA,NA,NA,NA,"cultivated","evergreen","needleleaf","C3","Norway Spruce (Picea abies) plantation since 1952; before oak plantation from 1880-1941",NA,NA,NA,NA,NA,"organic",NA,"limestone till",NA,NA,270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",93,75,41,3776,194,15,179,54,105,142,48,889,96,55,18,267,181,195,252,503,115,117,127,127,132,137,21,22,22,23,24,25,18,18,18,19,19,20,5,8,6,4,11,9,10,6,2,2,2,10,4,1025.80004882812,9.25500011444092,"Inceptisol","F1/A1",1996,NA,NA,NA,-2,5,NA,NA,NA,"F1  (2 cm): Fragmentation layer; A1 layer (5 cm)",NA,NA,NA,0.5,NA,"sieved < 2mm ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.8,12.8,0.448,NA,NA,NA,NA,NA,NA,NA,-24.8,"SUERC",NA,NA,240.080189773174,240.080189773174,240.080189773174,1.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,12.8,0.448,240.080189773174,NA,109.8,130.280189773174,NA,"Temp_35_a_14d","root-picked soil",NA,1996,NA,NA,14,"<2 weeks",NA,NA,35,"rewetted",NA,NA,NA,NA,NA,-25,NA,"SUERC",NA,NA,233.119033936436,233.119033936436,233.119033936436,1.24,NA,NA,109.8,123.319033936436
"12","Bol_2003","10.1002/jpln.200390047",NA,"Sophie von Fromm","MPI-BGC","sfromm@bgc-jena.mpg.de",2018,10,23,"T. Bolger","tom.bolger@ucd.ie",NA,"Bol R, Bolger T, Cully R, Little D, 2003, Recalcitrant soil organic materials mineralize more efficiently at higher temperatures, Journal Plant Nutrition and Soil Science, 166, 300-307",NA,NA,2018092716,"Kilkea",52.948365,-6.893018,"WGS84",140,"additional site information from Sanger et al. (1997); Coordinates only estimation from google maps",NA,"Spruce",NA,52.948365,-6.893018,NA,"control",NA,NA,NA,9.5,750,"Inceptisols",NA,"Dystric Cambisol","WRB",NA,NA,NA,NA,NA,"cultivated","evergreen","needleleaf","C3","Norway Spruce (Picea abies) plantation since 1952; before oak plantation from 1880-1941",NA,NA,NA,NA,NA,"organic",NA,"limestone till",NA,NA,270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",93,75,41,3776,194,15,179,54,105,142,48,889,96,55,18,267,181,195,252,503,115,117,127,127,132,137,21,22,22,23,24,25,18,18,18,19,19,20,5,8,6,4,11,9,10,6,2,2,2,10,4,1025.80004882812,9.25500011444092,"Inceptisol","F1/A1",1996,NA,NA,NA,-2,5,NA,NA,NA,"F1  (2 cm): Fragmentation layer; A1 layer (5 cm)",NA,NA,NA,0.5,NA,"sieved < 2mm ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.8,12.8,0.448,NA,NA,NA,NA,NA,NA,NA,-24.8,"SUERC",NA,NA,240.080189773174,240.080189773174,240.080189773174,1.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,12.8,0.448,240.080189773174,NA,109.8,130.280189773174,NA,"Temp_35_b_14d","root-picked soil",NA,1996,NA,NA,14,"<2 weeks",NA,NA,35,"rewetted",NA,NA,NA,NA,NA,-24.3,NA,"SUERC",NA,NA,240.87575044023,240.87575044023,240.87575044023,1.2478,NA,NA,109.8,131.07575044023
"13","Bol_2003","10.1002/jpln.200390047",NA,"Sophie von Fromm","MPI-BGC","sfromm@bgc-jena.mpg.de",2018,10,23,"T. Bolger","tom.bolger@ucd.ie",NA,"Bol R, Bolger T, Cully R, Little D, 2003, Recalcitrant soil organic materials mineralize more efficiently at higher temperatures, Journal Plant Nutrition and Soil Science, 166, 300-307",NA,NA,2018092716,"Kilkea",52.948365,-6.893018,"WGS84",140,"additional site information from Sanger et al. (1997); Coordinates only estimation from google maps",NA,"Spruce",NA,52.948365,-6.893018,NA,"control",NA,NA,NA,9.5,750,"Inceptisols",NA,"Dystric Cambisol","WRB",NA,NA,NA,NA,NA,"cultivated","evergreen","needleleaf","C3","Norway Spruce (Picea abies) plantation since 1952; before oak plantation from 1880-1941",NA,NA,NA,NA,NA,"organic",NA,"limestone till",NA,NA,270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",93,75,41,3776,194,15,179,54,105,142,48,889,96,55,18,267,181,195,252,503,115,117,127,127,132,137,21,22,22,23,24,25,18,18,18,19,19,20,5,8,6,4,11,9,10,6,2,2,2,10,4,1025.80004882812,9.25500011444092,"Inceptisol","F1/A1",1996,NA,NA,NA,-2,5,NA,NA,NA,"F1  (2 cm): Fragmentation layer; A1 layer (5 cm)",NA,NA,NA,0.5,NA,"sieved < 2mm ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.8,12.8,0.448,NA,NA,NA,NA,NA,NA,NA,-24.8,"SUERC",NA,NA,240.080189773174,240.080189773174,240.080189773174,1.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,12.8,0.448,240.080189773174,NA,109.8,130.280189773174,NA,"Temp_10_a_84d","root-picked soil",NA,1996,NA,NA,84,"<1 year",NA,NA,10,"rewetted",NA,NA,NA,NA,NA,-25.4,NA,"SUERC",NA,NA,220.787843597072,220.787843597072,220.787843597072,1.2276,NA,NA,109.8,110.987843597072
"14","Bol_2003","10.1002/jpln.200390047",NA,"Sophie von Fromm","MPI-BGC","sfromm@bgc-jena.mpg.de",2018,10,23,"T. Bolger","tom.bolger@ucd.ie",NA,"Bol R, Bolger T, Cully R, Little D, 2003, Recalcitrant soil organic materials mineralize more efficiently at higher temperatures, Journal Plant Nutrition and Soil Science, 166, 300-307",NA,NA,2018092716,"Kilkea",52.948365,-6.893018,"WGS84",140,"additional site information from Sanger et al. (1997); Coordinates only estimation from google maps",NA,"Spruce",NA,52.948365,-6.893018,NA,"control",NA,NA,NA,9.5,750,"Inceptisols",NA,"Dystric Cambisol","WRB",NA,NA,NA,NA,NA,"cultivated","evergreen","needleleaf","C3","Norway Spruce (Picea abies) plantation since 1952; before oak plantation from 1880-1941",NA,NA,NA,NA,NA,"organic",NA,"limestone till",NA,NA,270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",93,75,41,3776,194,15,179,54,105,142,48,889,96,55,18,267,181,195,252,503,115,117,127,127,132,137,21,22,22,23,24,25,18,18,18,19,19,20,5,8,6,4,11,9,10,6,2,2,2,10,4,1025.80004882812,9.25500011444092,"Inceptisol","F1/A1",1996,NA,NA,NA,-2,5,NA,NA,NA,"F1  (2 cm): Fragmentation layer; A1 layer (5 cm)",NA,NA,NA,0.5,NA,"sieved < 2mm ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.8,12.8,0.448,NA,NA,NA,NA,NA,NA,NA,-24.8,"SUERC",NA,NA,240.080189773174,240.080189773174,240.080189773174,1.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,12.8,0.448,240.080189773174,NA,109.8,130.280189773174,NA,"Temp_10_b_84d","root-picked soil",NA,1996,NA,NA,84,"<1 year",NA,NA,10,"rewetted",NA,NA,NA,NA,NA,-25.3,NA,"SUERC",NA,NA,219.69394767987,219.69394767987,219.69394767987,1.2265,NA,NA,109.8,109.89394767987
"15","Bol_2003","10.1002/jpln.200390047",NA,"Sophie von Fromm","MPI-BGC","sfromm@bgc-jena.mpg.de",2018,10,23,"T. Bolger","tom.bolger@ucd.ie",NA,"Bol R, Bolger T, Cully R, Little D, 2003, Recalcitrant soil organic materials mineralize more efficiently at higher temperatures, Journal Plant Nutrition and Soil Science, 166, 300-307",NA,NA,2018092716,"Kilkea",52.948365,-6.893018,"WGS84",140,"additional site information from Sanger et al. (1997); Coordinates only estimation from google maps",NA,"Spruce",NA,52.948365,-6.893018,NA,"control",NA,NA,NA,9.5,750,"Inceptisols",NA,"Dystric Cambisol","WRB",NA,NA,NA,NA,NA,"cultivated","evergreen","needleleaf","C3","Norway Spruce (Picea abies) plantation since 1952; before oak plantation from 1880-1941",NA,NA,NA,NA,NA,"organic",NA,"limestone till",NA,NA,270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",93,75,41,3776,194,15,179,54,105,142,48,889,96,55,18,267,181,195,252,503,115,117,127,127,132,137,21,22,22,23,24,25,18,18,18,19,19,20,5,8,6,4,11,9,10,6,2,2,2,10,4,1025.80004882812,9.25500011444092,"Inceptisol","F1/A1",1996,NA,NA,NA,-2,5,NA,NA,NA,"F1  (2 cm): Fragmentation layer; A1 layer (5 cm)",NA,NA,NA,0.5,NA,"sieved < 2mm ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.8,12.8,0.448,NA,NA,NA,NA,NA,NA,NA,-24.8,"SUERC",NA,NA,240.080189773174,240.080189773174,240.080189773174,1.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,12.8,0.448,240.080189773174,NA,109.8,130.280189773174,NA,"Temp_20_a_84d","root-picked soil",NA,1996,NA,NA,84,"<1 year",NA,NA,20,"rewetted",NA,NA,NA,NA,NA,-25.4,NA,"SUERC",NA,NA,214.025577927098,214.025577927098,214.025577927098,1.2208,NA,NA,109.8,104.225577927098
"16","Bol_2003","10.1002/jpln.200390047",NA,"Sophie von Fromm","MPI-BGC","sfromm@bgc-jena.mpg.de",2018,10,23,"T. Bolger","tom.bolger@ucd.ie",NA,"Bol R, Bolger T, Cully R, Little D, 2003, Recalcitrant soil organic materials mineralize more efficiently at higher temperatures, Journal Plant Nutrition and Soil Science, 166, 300-307",NA,NA,2018092716,"Kilkea",52.948365,-6.893018,"WGS84",140,"additional site information from Sanger et al. (1997); Coordinates only estimation from google maps",NA,"Spruce",NA,52.948365,-6.893018,NA,"control",NA,NA,NA,9.5,750,"Inceptisols",NA,"Dystric Cambisol","WRB",NA,NA,NA,NA,NA,"cultivated","evergreen","needleleaf","C3","Norway Spruce (Picea abies) plantation since 1952; before oak plantation from 1880-1941",NA,NA,NA,NA,NA,"organic",NA,"limestone till",NA,NA,270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",93,75,41,3776,194,15,179,54,105,142,48,889,96,55,18,267,181,195,252,503,115,117,127,127,132,137,21,22,22,23,24,25,18,18,18,19,19,20,5,8,6,4,11,9,10,6,2,2,2,10,4,1025.80004882812,9.25500011444092,"Inceptisol","F1/A1",1996,NA,NA,NA,-2,5,NA,NA,NA,"F1  (2 cm): Fragmentation layer; A1 layer (5 cm)",NA,NA,NA,0.5,NA,"sieved < 2mm ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.8,12.8,0.448,NA,NA,NA,NA,NA,NA,NA,-24.8,"SUERC",NA,NA,240.080189773174,240.080189773174,240.080189773174,1.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,12.8,0.448,240.080189773174,NA,109.8,130.280189773174,NA,"Temp_20_b_84d","root-picked soil",NA,1996,NA,NA,84,"<1 year",NA,NA,20,"rewetted",NA,NA,NA,NA,NA,-25,NA,"SUERC",NA,NA,236.400721688041,236.400721688041,236.400721688041,1.2433,NA,NA,109.8,126.600721688041
"17","Bol_2003","10.1002/jpln.200390047",NA,"Sophie von Fromm","MPI-BGC","sfromm@bgc-jena.mpg.de",2018,10,23,"T. Bolger","tom.bolger@ucd.ie",NA,"Bol R, Bolger T, Cully R, Little D, 2003, Recalcitrant soil organic materials mineralize more efficiently at higher temperatures, Journal Plant Nutrition and Soil Science, 166, 300-307",NA,NA,2018092716,"Kilkea",52.948365,-6.893018,"WGS84",140,"additional site information from Sanger et al. (1997); Coordinates only estimation from google maps",NA,"Spruce",NA,52.948365,-6.893018,NA,"control",NA,NA,NA,9.5,750,"Inceptisols",NA,"Dystric Cambisol","WRB",NA,NA,NA,NA,NA,"cultivated","evergreen","needleleaf","C3","Norway Spruce (Picea abies) plantation since 1952; before oak plantation from 1880-1941",NA,NA,NA,NA,NA,"organic",NA,"limestone till",NA,NA,270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",93,75,41,3776,194,15,179,54,105,142,48,889,96,55,18,267,181,195,252,503,115,117,127,127,132,137,21,22,22,23,24,25,18,18,18,19,19,20,5,8,6,4,11,9,10,6,2,2,2,10,4,1025.80004882812,9.25500011444092,"Inceptisol","F1/A1",1996,NA,NA,NA,-2,5,NA,NA,NA,"F1  (2 cm): Fragmentation layer; A1 layer (5 cm)",NA,NA,NA,0.5,NA,"sieved < 2mm ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.8,12.8,0.448,NA,NA,NA,NA,NA,NA,NA,-24.8,"SUERC",NA,NA,240.080189773174,240.080189773174,240.080189773174,1.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,12.8,0.448,240.080189773174,NA,109.8,130.280189773174,NA,"Temp_35_a_84d","root-picked soil",NA,1996,NA,NA,84,"<1 year",NA,NA,35,"rewetted",NA,NA,NA,NA,NA,-25.4,NA,"SUERC",NA,NA,242.566316857723,242.566316857723,242.566316857723,1.2495,NA,NA,109.8,132.766316857723
"18","Bol_2003","10.1002/jpln.200390047",NA,"Sophie von Fromm","MPI-BGC","sfromm@bgc-jena.mpg.de",2018,10,23,"T. Bolger","tom.bolger@ucd.ie",NA,"Bol R, Bolger T, Cully R, Little D, 2003, Recalcitrant soil organic materials mineralize more efficiently at higher temperatures, Journal Plant Nutrition and Soil Science, 166, 300-307",NA,NA,2018092716,"Kilkea",52.948365,-6.893018,"WGS84",140,"additional site information from Sanger et al. (1997); Coordinates only estimation from google maps",NA,"Spruce",NA,52.948365,-6.893018,NA,"control",NA,NA,NA,9.5,750,"Inceptisols",NA,"Dystric Cambisol","WRB",NA,NA,NA,NA,NA,"cultivated","evergreen","needleleaf","C3","Norway Spruce (Picea abies) plantation since 1952; before oak plantation from 1880-1941",NA,NA,NA,NA,NA,"organic",NA,"limestone till",NA,NA,270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",93,75,41,3776,194,15,179,54,105,142,48,889,96,55,18,267,181,195,252,503,115,117,127,127,132,137,21,22,22,23,24,25,18,18,18,19,19,20,5,8,6,4,11,9,10,6,2,2,2,10,4,1025.80004882812,9.25500011444092,"Inceptisol","F1/A1",1996,NA,NA,NA,-2,5,NA,NA,NA,"F1  (2 cm): Fragmentation layer; A1 layer (5 cm)",NA,NA,NA,0.5,NA,"sieved < 2mm ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.8,12.8,0.448,NA,NA,NA,NA,NA,NA,NA,-24.8,"SUERC",NA,NA,240.080189773174,240.080189773174,240.080189773174,1.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,12.8,0.448,240.080189773174,NA,109.8,130.280189773174,NA,"Temp_35_b_84d","root-picked soil",NA,1996,NA,NA,84,"<1 year",NA,NA,35,"rewetted",NA,NA,NA,NA,NA,-24.9,NA,"SUERC",NA,NA,231.925692935853,231.925692935853,231.925692935853,1.2388,NA,NA,109.8,122.125692935853
"19","Bol_2003","10.1002/jpln.200390047",NA,"Sophie von Fromm","MPI-BGC","sfromm@bgc-jena.mpg.de",2018,10,23,"T. Bolger","tom.bolger@ucd.ie",NA,"Bol R, Bolger T, Cully R, Little D, 2003, Recalcitrant soil organic materials mineralize more efficiently at higher temperatures, Journal Plant Nutrition and Soil Science, 166, 300-307",NA,NA,2018092716,"Kilkea",52.948365,-6.893018,"WGS84",140,"additional site information from Sanger et al. (1997); Coordinates only estimation from google maps",NA,"Spruce",NA,52.948365,-6.893018,NA,"control",NA,NA,NA,9.5,750,"Inceptisols",NA,"Dystric Cambisol","WRB",NA,NA,NA,NA,NA,"cultivated","evergreen","needleleaf","C3","Norway Spruce (Picea abies) plantation since 1952; before oak plantation from 1880-1941",NA,NA,NA,NA,NA,"organic",NA,"limestone till",NA,NA,270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",93,75,41,3776,194,15,179,54,105,142,48,889,96,55,18,267,181,195,252,503,115,117,127,127,132,137,21,22,22,23,24,25,18,18,18,19,19,20,5,8,6,4,11,9,10,6,2,2,2,10,4,1025.80004882812,9.25500011444092,"Inceptisol","F1/A1",1996,NA,NA,NA,-2,5,NA,NA,NA,"F1  (2 cm): Fragmentation layer; A1 layer (5 cm)",NA,NA,NA,0.5,NA,"sieved < 2mm ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.8,12.8,0.448,NA,NA,NA,NA,NA,NA,NA,-24.8,"SUERC",NA,NA,240.080189773174,240.080189773174,240.080189773174,1.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,12.8,0.448,240.080189773174,NA,109.8,130.280189773174,NA,"Temp_10_a_154d","root-picked soil",NA,1996,NA,NA,154,"<1 year",NA,NA,10,"rewetted",NA,NA,NA,NA,NA,-25.8,NA,"SUERC",NA,NA,210.047774591819,210.047774591819,210.047774591819,1.2168,NA,NA,109.8,100.247774591819
"20","Bol_2003","10.1002/jpln.200390047",NA,"Sophie von Fromm","MPI-BGC","sfromm@bgc-jena.mpg.de",2018,10,23,"T. Bolger","tom.bolger@ucd.ie",NA,"Bol R, Bolger T, Cully R, Little D, 2003, Recalcitrant soil organic materials mineralize more efficiently at higher temperatures, Journal Plant Nutrition and Soil Science, 166, 300-307",NA,NA,2018092716,"Kilkea",52.948365,-6.893018,"WGS84",140,"additional site information from Sanger et al. (1997); Coordinates only estimation from google maps",NA,"Spruce",NA,52.948365,-6.893018,NA,"control",NA,NA,NA,9.5,750,"Inceptisols",NA,"Dystric Cambisol","WRB",NA,NA,NA,NA,NA,"cultivated","evergreen","needleleaf","C3","Norway Spruce (Picea abies) plantation since 1952; before oak plantation from 1880-1941",NA,NA,NA,NA,NA,"organic",NA,"limestone till",NA,NA,270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",93,75,41,3776,194,15,179,54,105,142,48,889,96,55,18,267,181,195,252,503,115,117,127,127,132,137,21,22,22,23,24,25,18,18,18,19,19,20,5,8,6,4,11,9,10,6,2,2,2,10,4,1025.80004882812,9.25500011444092,"Inceptisol","F1/A1",1996,NA,NA,NA,-2,5,NA,NA,NA,"F1  (2 cm): Fragmentation layer; A1 layer (5 cm)",NA,NA,NA,0.5,NA,"sieved < 2mm ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.8,12.8,0.448,NA,NA,NA,NA,NA,NA,NA,-24.8,"SUERC",NA,NA,240.080189773174,240.080189773174,240.080189773174,1.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,12.8,0.448,240.080189773174,NA,109.8,130.280189773174,NA,"Temp_10_b_154d","root-picked soil",NA,1996,NA,NA,154,"<1 year",NA,NA,10,"rewetted",NA,NA,NA,NA,NA,-24.2,NA,"SUERC",NA,NA,211.937231176076,211.937231176076,211.937231176076,1.2187,NA,NA,109.8,102.137231176076
