"","entry_name","doi","compilation_doi","curator_name","curator_organization","curator_email","modification_date_y","modification_date_m","modification_date_d","contact_name","contact_email","contact_orcid_id","bibliographical_reference","metadata_note","associated_datasets","template_version","site_name","site_lat","site_long","site_datum","site_elevation","site_note","plot_name","pro_name","pro_note","pro_lat","pro_long","pro_elevation","pro_treatment","pro_treatment_note","pro_comp","pro_reps","pro_MAT","pro_MAP","pro_peatland","pro_usda_soil_order","pro_soil_series","pro_soil_taxon","pro_soil_taxon_sys","pro_chrono_name","pro_soil_age","pro_soil_age_note","pro_MAST","pro_MASWC","pro_land_cover","pro_lc_phenology","pro_lc_leaf_type","pro_lc_photosyn_path","pro_veg_note","pro_NPP","pro_bedrock_depth","pro_complete","pro_depth_water","pro_thaw_depth","pro_parent_material","pro_parent_chem","pro_parent_material_notes","pro_2d_position","pro_aspect","pro_aspect_deg","pro_slope","pro_slope_shape","pro_drainage_class","pro_soc","pro_soc_sigma","pro_soc_depth","pro_catchment_area","pro_permafrost","pro_thermokarst","pro_deforested","pro_water_body","pro_water_body_name","pro_graven_zone","pro_bd_0_cm_SG","pro_bd_10_cm_SG","pro_bd_100_cm_SG","pro_bd_200_cm_SG","pro_bd_30_cm_SG","pro_bd_60_cm_SG","pro_BIO1_C_WC2.1","pro_BIO10_C_WC2.1","pro_BIO11_C_WC2.1","pro_BIO12_mmyr_WC2.1","pro_BIO13_mm_WC2.1","pro_BIO14_mm_WC2.1","pro_BIO15_WC2.1","pro_BIO16_mm_WC2.1","pro_BIO17_mm_WC2.1","pro_BIO18_mm_WC2.1","pro_BIO19_mm_WC2.1","pro_BIO2_C_WC2.1","pro_BIO3_C_WC2.1","pro_BIO4_C_WC2.1","pro_BIO5_C_WC2.1","pro_BIO6_C_WC2.1","pro_BIO7_C_WC2.1","pro_BIO8_C_WC2.1","pro_BIO9_C_WC2.1","pro_clay_0_cm_SG","pro_clay_10_cm_SG","pro_clay_100_cm_SG","pro_clay_200_cm_SG","pro_clay_30_cm_SG","pro_clay_60_cm_SG","pro_coarse_0_cm_SG","pro_coarse_10_cm_SG","pro_coarse_100_cm_SG","pro_coarse_200_cm_SG","pro_coarse_30_cm_SG","pro_coarse_60_cm_SG","pro_corg_0_cm_SG","pro_corg_10_cm_SG","pro_corg_100_cm_SG","pro_corg_200_cm_SG","pro_corg_30_cm_SG","pro_corg_60_cm_SG","pro_corgStock_0_10_cm_SG","pro_corgStock_10_30_cm_SG","pro_corgStock_100_200_cm_SG","pro_corgStock_30_60_cm_SG","pro_corgStock_60_100_cm_SG","pro_KG_future","pro_KG_present","pro_landCover_0.5_deg_MODIS","pro_landCover_0.5_deg_MODISreclass1","pro_MAP_CRUTSv323","pro_MAT_CRUTSv323","pro_PET_mmyr","pro_soilMoist_mm_TC","pro_soilOrder_0.5_deg_USDA","ist_name","ist_obs_date_y","ist_obs_date_m","ist_obs_date_d","ist_all_org_neg","ist_depth","ist_notes","ist_phase","ist_analyte","ist_method","ist_storage_method","ist_time_dur","ist_temp","ist_source_O2","ist_source_H2O","ist_concentration","ist_concentration_units","ist_13c","ist_13c_sd","ist_18o","ist_2h","ist_rc_lab","ist_rc_lab_number","ist_rc_year","ist_14c","ist_14c_sigma","ist_14c_sd","ist_fraction_modern","ist_fraction_modern_sigma","ist_fraction_modern_sd","ist_graven_atm","ist_dd14c"
"69","Chasar_2000","10.1029/1999GB001221",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"48  -95",48,-95,NA,NA,"Peat_NotPF Not Yedoma",NA,"NA_Fen_NA",NA,48,-95,NA,"control",NA,NA,NA,NA,NA,"yes","Histosols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",NA,NA,NA,NA,NA,NA,3.41249966621399,18.466667175293,-13.1333332061768,576,95,10,66.1242828369141,272,40,272,40,10.9250001907349,23.1953296661377,1275.55358886719,25.3999996185303,-21.7000007629395,47.0999984741211,18.466667175293,-13.1333332061768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,26,"Cropland/Natural Vegetation Mosaics",5,643.77001953125,4.3658332824707,603,55.4000015258789,"Entisol","120_CH4_41",1997,7,NA,NA,120,"3 notes sep by &: atmosphere & Water sampled from piezometers installed every 0.2 m depth. Using a variable-speed peristaltic pump, pore water was collected in to syringes with plungers removed, syringes were filled to overflowing, and plungers were reinserred [Chanton et al., 1995]. For CH4 concentration 13C-CH4, DIC concentration, 13-C DIC, and 14C-DIC, pore water was injected in to evacuated hypovials fitted with butyl rubber stoppers. These vials were immediately placed on ice for transport to a field station and then frozen for transport to Florida State University. & See section 3 for preparation and analytical of isotopes",NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.1,NA
"70","Chasar_2000","10.1029/1999GB001221",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"48  -95",48,-95,NA,NA,"Peat_NotPF Not Yedoma",NA,"NA_Fen_NA",NA,48,-95,NA,"control",NA,NA,NA,NA,NA,"yes","Histosols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",NA,NA,NA,NA,NA,NA,3.41249966621399,18.466667175293,-13.1333332061768,576,95,10,66.1242828369141,272,40,272,40,10.9250001907349,23.1953296661377,1275.55358886719,25.3999996185303,-21.7000007629395,47.0999984741211,18.466667175293,-13.1333332061768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,26,"Cropland/Natural Vegetation Mosaics",5,643.77001953125,4.3658332824707,603,55.4000015258789,"Entisol","160_CH4_42",1997,7,NA,NA,160,"3 notes sep by &: atmosphere & Water sampled from piezometers installed every 0.2 m depth. Using a variable-speed peristaltic pump, pore water was collected in to syringes with plungers removed, syringes were filled to overflowing, and plungers were reinserred [Chanton et al., 1995]. For CH4 concentration 13C-CH4, DIC concentration, 13-C DIC, and 14C-DIC, pore water was injected in to evacuated hypovials fitted with butyl rubber stoppers. These vials were immediately placed on ice for transport to a field station and then frozen for transport to Florida State University. & See section 3 for preparation and analytical of isotopes",NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.1,NA
"71","Chasar_2000","10.1029/1999GB001221",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"48  -95",48,-95,NA,NA,"Peat_NotPF Not Yedoma",NA,"NA_Fen_NA",NA,48,-95,NA,"control",NA,NA,NA,NA,NA,"yes","Histosols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",NA,NA,NA,NA,NA,NA,3.41249966621399,18.466667175293,-13.1333332061768,576,95,10,66.1242828369141,272,40,272,40,10.9250001907349,23.1953296661377,1275.55358886719,25.3999996185303,-21.7000007629395,47.0999984741211,18.466667175293,-13.1333332061768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,26,"Cropland/Natural Vegetation Mosaics",5,643.77001953125,4.3658332824707,603,55.4000015258789,"Entisol","200_CH4_43",1997,7,NA,NA,200,"3 notes sep by &: atmosphere & Water sampled from piezometers installed every 0.2 m depth. Using a variable-speed peristaltic pump, pore water was collected in to syringes with plungers removed, syringes were filled to overflowing, and plungers were reinserred [Chanton et al., 1995]. For CH4 concentration 13C-CH4, DIC concentration, 13-C DIC, and 14C-DIC, pore water was injected in to evacuated hypovials fitted with butyl rubber stoppers. These vials were immediately placed on ice for transport to a field station and then frozen for transport to Florida State University. & See section 3 for preparation and analytical of isotopes",NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.1,NA
"72","Chasar_2000","10.1029/1999GB001221",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"48  -95",48,-95,NA,NA,"Peat_NotPF Not Yedoma",NA,"NA_Fen_NA",NA,48,-95,NA,"control",NA,NA,NA,NA,NA,"yes","Histosols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",NA,NA,NA,NA,NA,NA,3.41249966621399,18.466667175293,-13.1333332061768,576,95,10,66.1242828369141,272,40,272,40,10.9250001907349,23.1953296661377,1275.55358886719,25.3999996185303,-21.7000007629395,47.0999984741211,18.466667175293,-13.1333332061768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,26,"Cropland/Natural Vegetation Mosaics",5,643.77001953125,4.3658332824707,603,55.4000015258789,"Entisol","240_CH4_44",1997,7,NA,NA,240,"3 notes sep by &: atmosphere & Water sampled from piezometers installed every 0.2 m depth. Using a variable-speed peristaltic pump, pore water was collected in to syringes with plungers removed, syringes were filled to overflowing, and plungers were reinserred [Chanton et al., 1995]. For CH4 concentration 13C-CH4, DIC concentration, 13-C DIC, and 14C-DIC, pore water was injected in to evacuated hypovials fitted with butyl rubber stoppers. These vials were immediately placed on ice for transport to a field station and then frozen for transport to Florida State University. & See section 3 for preparation and analytical of isotopes",NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-68.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.1,NA
"73","Chasar_2000","10.1029/1999GB001221",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"48  -95",48,-95,NA,NA,"Peat_NotPF Not Yedoma",NA,"NA_Fen_NA",NA,48,-95,NA,"control",NA,NA,NA,NA,NA,"yes","Histosols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",NA,NA,NA,NA,NA,NA,3.41249966621399,18.466667175293,-13.1333332061768,576,95,10,66.1242828369141,272,40,272,40,10.9250001907349,23.1953296661377,1275.55358886719,25.3999996185303,-21.7000007629395,47.0999984741211,18.466667175293,-13.1333332061768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,26,"Cropland/Natural Vegetation Mosaics",5,643.77001953125,4.3658332824707,603,55.4000015258789,"Entisol","280_CH4_45",1997,7,NA,NA,280,"3 notes sep by &: atmosphere & Water sampled from piezometers installed every 0.2 m depth. Using a variable-speed peristaltic pump, pore water was collected in to syringes with plungers removed, syringes were filled to overflowing, and plungers were reinserred [Chanton et al., 1995]. For CH4 concentration 13C-CH4, DIC concentration, 13-C DIC, and 14C-DIC, pore water was injected in to evacuated hypovials fitted with butyl rubber stoppers. These vials were immediately placed on ice for transport to a field station and then frozen for transport to Florida State University. & See section 3 for preparation and analytical of isotopes",NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-68.5,NA,NA,NA,NA,NA,NA,-139.307482517331,-139.307482517331,-139.307482517331,0.8656,NA,NA,103.1,-242.407482517331
"74","Chasar_2000","10.1029/1999GB001221",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"48  -95",48,-95,NA,NA,"Peat_NotPF Not Yedoma",NA,"NA_Fen_NA",NA,48,-95,NA,"control",NA,NA,NA,NA,NA,"yes","Histosols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",NA,NA,NA,NA,NA,NA,3.41249966621399,18.466667175293,-13.1333332061768,576,95,10,66.1242828369141,272,40,272,40,10.9250001907349,23.1953296661377,1275.55358886719,25.3999996185303,-21.7000007629395,47.0999984741211,18.466667175293,-13.1333332061768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,26,"Cropland/Natural Vegetation Mosaics",5,643.77001953125,4.3658332824707,603,55.4000015258789,"Entisol","120_CH4_46",1997,7,NA,NA,120,"3 notes sep by &: atmosphere & Water sampled from piezometers installed every 0.2 m depth. Using a variable-speed peristaltic pump, pore water was collected in to syringes with plungers removed, syringes were filled to overflowing, and plungers were reinserred [Chanton et al., 1995]. For CH4 concentration 13C-CH4, DIC concentration, 13-C DIC, and 14C-DIC, pore water was injected in to evacuated hypovials fitted with butyl rubber stoppers. These vials were immediately placed on ice for transport to a field station and then frozen for transport to Florida State University. & See section 3 for preparation and analytical of isotopes",NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.1,NA
"75","Chasar_2000","10.1029/1999GB001221",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"48  -95",48,-95,NA,NA,"Peat_NotPF Not Yedoma",NA,"NA_Fen_NA",NA,48,-95,NA,"control",NA,NA,NA,NA,NA,"yes","Histosols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",NA,NA,NA,NA,NA,NA,3.41249966621399,18.466667175293,-13.1333332061768,576,95,10,66.1242828369141,272,40,272,40,10.9250001907349,23.1953296661377,1275.55358886719,25.3999996185303,-21.7000007629395,47.0999984741211,18.466667175293,-13.1333332061768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,26,"Cropland/Natural Vegetation Mosaics",5,643.77001953125,4.3658332824707,603,55.4000015258789,"Entisol","140_CH4_47",1997,7,NA,NA,140,"3 notes sep by &: atmosphere & Water sampled from piezometers installed every 0.2 m depth. Using a variable-speed peristaltic pump, pore water was collected in to syringes with plungers removed, syringes were filled to overflowing, and plungers were reinserred [Chanton et al., 1995]. For CH4 concentration 13C-CH4, DIC concentration, 13-C DIC, and 14C-DIC, pore water was injected in to evacuated hypovials fitted with butyl rubber stoppers. These vials were immediately placed on ice for transport to a field station and then frozen for transport to Florida State University. & See section 3 for preparation and analytical of isotopes",NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-67.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.1,NA
"76","Chasar_2000","10.1029/1999GB001221",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"48  -95",48,-95,NA,NA,"Peat_NotPF Not Yedoma",NA,"NA_Fen_NA",NA,48,-95,NA,"control",NA,NA,NA,NA,NA,"yes","Histosols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",NA,NA,NA,NA,NA,NA,3.41249966621399,18.466667175293,-13.1333332061768,576,95,10,66.1242828369141,272,40,272,40,10.9250001907349,23.1953296661377,1275.55358886719,25.3999996185303,-21.7000007629395,47.0999984741211,18.466667175293,-13.1333332061768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,26,"Cropland/Natural Vegetation Mosaics",5,643.77001953125,4.3658332824707,603,55.4000015258789,"Entisol","220_CH4_48",1997,7,NA,NA,220,"3 notes sep by &: atmosphere & Water sampled from piezometers installed every 0.2 m depth. Using a variable-speed peristaltic pump, pore water was collected in to syringes with plungers removed, syringes were filled to overflowing, and plungers were reinserred [Chanton et al., 1995]. For CH4 concentration 13C-CH4, DIC concentration, 13-C DIC, and 14C-DIC, pore water was injected in to evacuated hypovials fitted with butyl rubber stoppers. These vials were immediately placed on ice for transport to a field station and then frozen for transport to Florida State University. & See section 3 for preparation and analytical of isotopes",NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.1,NA
"77","Chasar_2000","10.1029/1999GB001221",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"48  -95",48,-95,NA,NA,"Peat_NotPF Not Yedoma",NA,"NA_Fen_NA",NA,48,-95,NA,"control",NA,NA,NA,NA,NA,"yes","Histosols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",NA,NA,NA,NA,NA,NA,3.41249966621399,18.466667175293,-13.1333332061768,576,95,10,66.1242828369141,272,40,272,40,10.9250001907349,23.1953296661377,1275.55358886719,25.3999996185303,-21.7000007629395,47.0999984741211,18.466667175293,-13.1333332061768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,26,"Cropland/Natural Vegetation Mosaics",5,643.77001953125,4.3658332824707,603,55.4000015258789,"Entisol","80_Soil_49",1997,7,NA,NA,80,"3 notes sep by &: atmosphere & Water sampled from piezometers installed every 0.2 m depth. Using a variable-speed peristaltic pump, pore water was collected in to syringes with plungers removed, syringes were filled to overflowing, and plungers were reinserred [Chanton et al., 1995]. For CH4 concentration 13C-CH4, DIC concentration, 13-C DIC, and 14C-DIC, pore water was injected in to evacuated hypovials fitted with butyl rubber stoppers. These vials were immediately placed on ice for transport to a field station and then frozen for transport to Florida State University. & See section 3 for preparation and analytical of isotopes",NA,"POC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.5399302798206,-98.5399302798206,-98.5399302798206,0.9066,NA,NA,103.1,-201.639930279821
"78","Chasar_2000","10.1029/1999GB001221",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"48  -95",48,-95,NA,NA,"Peat_NotPF Not Yedoma",NA,"NA_Fen_NA",NA,48,-95,NA,"control",NA,NA,NA,NA,NA,"yes","Histosols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",NA,NA,NA,NA,NA,NA,3.41249966621399,18.466667175293,-13.1333332061768,576,95,10,66.1242828369141,272,40,272,40,10.9250001907349,23.1953296661377,1275.55358886719,25.3999996185303,-21.7000007629395,47.0999984741211,18.466667175293,-13.1333332061768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,26,"Cropland/Natural Vegetation Mosaics",5,643.77001953125,4.3658332824707,603,55.4000015258789,"Entisol","220_Soil_50",1997,7,NA,NA,220,"3 notes sep by &: atmosphere & Water sampled from piezometers installed every 0.2 m depth. Using a variable-speed peristaltic pump, pore water was collected in to syringes with plungers removed, syringes were filled to overflowing, and plungers were reinserred [Chanton et al., 1995]. For CH4 concentration 13C-CH4, DIC concentration, 13-C DIC, and 14C-DIC, pore water was injected in to evacuated hypovials fitted with butyl rubber stoppers. These vials were immediately placed on ice for transport to a field station and then frozen for transport to Florida State University. & See section 3 for preparation and analytical of isotopes",NA,"POC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-242.717858924676,-242.717858924676,-242.717858924676,0.7616,NA,NA,103.1,-345.817858924676
"79","Chasar_2000","10.1029/1999GB001221",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"48  -95",48,-95,NA,NA,"Peat_NotPF Not Yedoma",NA,"NA_Fen_NA",NA,48,-95,NA,"control",NA,NA,NA,NA,NA,"yes","Histosols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",NA,NA,NA,NA,NA,NA,3.41249966621399,18.466667175293,-13.1333332061768,576,95,10,66.1242828369141,272,40,272,40,10.9250001907349,23.1953296661377,1275.55358886719,25.3999996185303,-21.7000007629395,47.0999984741211,18.466667175293,-13.1333332061768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,26,"Cropland/Natural Vegetation Mosaics",5,643.77001953125,4.3658332824707,603,55.4000015258789,"Entisol","260_Soil_51",1997,7,NA,NA,260,"3 notes sep by &: atmosphere & Water sampled from piezometers installed every 0.2 m depth. Using a variable-speed peristaltic pump, pore water was collected in to syringes with plungers removed, syringes were filled to overflowing, and plungers were reinserred [Chanton et al., 1995]. For CH4 concentration 13C-CH4, DIC concentration, 13-C DIC, and 14C-DIC, pore water was injected in to evacuated hypovials fitted with butyl rubber stoppers. These vials were immediately placed on ice for transport to a field station and then frozen for transport to Florida State University. & See section 3 for preparation and analytical of isotopes",NA,"POC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-314.50852408439,-314.50852408439,-314.50852408439,0.6894,NA,NA,103.1,-417.60852408439
"80","Chasar_2000","10.1029/1999GB001221",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"48  -95",48,-95,NA,NA,"Peat_NotPF Not Yedoma",NA,"NA_Fen_NA",NA,48,-95,NA,"control",NA,NA,NA,NA,NA,"yes","Histosols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",NA,NA,NA,NA,NA,NA,3.41249966621399,18.466667175293,-13.1333332061768,576,95,10,66.1242828369141,272,40,272,40,10.9250001907349,23.1953296661377,1275.55358886719,25.3999996185303,-21.7000007629395,47.0999984741211,18.466667175293,-13.1333332061768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,26,"Cropland/Natural Vegetation Mosaics",5,643.77001953125,4.3658332824707,603,55.4000015258789,"Entisol","60_Soil_52",1997,7,NA,NA,60,"3 notes sep by &: atmosphere & Water sampled from piezometers installed every 0.2 m depth. Using a variable-speed peristaltic pump, pore water was collected in to syringes with plungers removed, syringes were filled to overflowing, and plungers were reinserred [Chanton et al., 1995]. For CH4 concentration 13C-CH4, DIC concentration, 13-C DIC, and 14C-DIC, pore water was injected in to evacuated hypovials fitted with butyl rubber stoppers. These vials were immediately placed on ice for transport to a field station and then frozen for transport to Florida State University. & See section 3 for preparation and analytical of isotopes",NA,"POC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-152.929810947914,-152.929810947914,-152.929810947914,0.8519,NA,NA,103.1,-256.029810947914
"81","Chasar_2000","10.1029/1999GB001221",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"48  -95",48,-95,NA,NA,"Peat_NotPF Not Yedoma",NA,"NA_Fen_NA",NA,48,-95,NA,"control",NA,NA,NA,NA,NA,"yes","Histosols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",NA,NA,NA,NA,NA,NA,3.41249966621399,18.466667175293,-13.1333332061768,576,95,10,66.1242828369141,272,40,272,40,10.9250001907349,23.1953296661377,1275.55358886719,25.3999996185303,-21.7000007629395,47.0999984741211,18.466667175293,-13.1333332061768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,26,"Cropland/Natural Vegetation Mosaics",5,643.77001953125,4.3658332824707,603,55.4000015258789,"Entisol","100_Soil_53",1997,7,NA,NA,100,"3 notes sep by &: atmosphere & Water sampled from piezometers installed every 0.2 m depth. Using a variable-speed peristaltic pump, pore water was collected in to syringes with plungers removed, syringes were filled to overflowing, and plungers were reinserred [Chanton et al., 1995]. For CH4 concentration 13C-CH4, DIC concentration, 13-C DIC, and 14C-DIC, pore water was injected in to evacuated hypovials fitted with butyl rubber stoppers. These vials were immediately placed on ice for transport to a field station and then frozen for transport to Florida State University. & See section 3 for preparation and analytical of isotopes",NA,"POC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-204.03840082616,-204.03840082616,-204.03840082616,0.8005,NA,NA,103.1,-307.13840082616
